model_id,test_scale,instance_index,preference_id,ppo_j,ga_j,delta_j_percent
Train-S,Test-2,5,C100-R000,0.5763695343655065,0.7426291692222167,22.387975283928057
Train-S,Test-2,6,C000-R100,0.20491796958434758,0.5855750691798699,65.00568750794898
Train-S,Test-2,6,C025-R075,0.5893263691244301,0.6411375649110831,8.08113556625534
Train-S,Test-2,6,C050-R050,0.6419178363018065,0.6829788079065079,6.012041827558745
Train-S,Test-2,6,C075-R025,0.6772395135446375,0.6612735562254515,-2.4144254928806927
Train-S,Test-2,6,C100-R000,0.6787620818311778,0.6580219220805955,-3.151894952831376
Train-S,Test-2,7,C000-R100,0.19145467069692568,0.8314713962298351,76.97399194187025
Train-S,Test-2,7,C025-R075,0.553546027381422,0.7876408477730706,29.721010667935083
Train-S,Test-2,7,C050-R050,0.7001418676457253,0.7742400523866694,9.570440655004777
Train-S,Test-2,7,C075-R025,0.6784809108594535,0.7449866599037299,8.927106030713428
Train-S,Test-2,7,C100-R000,0.6233014406745251,0.6845388702227474,8.945792885113418
Train-S,Test-2,8,C000-R100,0.15763777225819597,0.6201280359591629,74.57980237671808
Train-S,Test-2,8,C025-R075,0.5996464056334105,0.6644425115054692,9.75195065789003
Train-S,Test-2,8,C050-R050,0.6538256492076521,0.7229557079373427,9.56214301522355
Train-S,Test-2,8,C075-R025,0.6854112272165359,0.7956129177959307,13.85116909422287
Train-S,Test-2,8,C100-R000,0.7080248065671797,0.8137677221289427,12.99423812056874
Train-S,Test-2,9,C000-R100,0.16147542531098888,0.6087791690489286,73.47553373692868
Train-S,Test-2,9,C025-R075,0.5674082398351986,0.6773114236199215,16.22638862302666
Train-S,Test-2,9,C050-R050,0.690532999845852,0.7390198372165013,6.560965609972485
Train-S,Test-2,9,C075-R025,0.7418707418412153,0.7352517592910907,-0.9002334868952163
Train-S,Test-2,9,C100-R000,0.7277095348661008,0.7390901568885329,1.5398151249020693
Train-S,Test-2,10,C000-R100,0.12800557560253892,0.859194706704021,85.10168014260884
Train-S,Test-2,10,C025-R075,0.5689000438771795,0.863142153468326,34.089646578933305
Train-S,Test-2,10,C050-R050,0.7870187217594699,0.849169704714459,7.3190297074820805
Train-S,Test-2,10,C075-R025,0.8004346508674857,0.842021231080348,4.93889924360993
Train-S,Test-2,10,C100-R000,0.7679004124905497,0.8091206218864345,5.094445535176375
Train-S,Test-2,11,C000-R100,0.2639006041291673,0.7264300382887399,63.67157328036143
Train-S,Test-2,11,C025-R075,0.5984386485132347,0.7286964662461296,17.875456210720543
Train-S,Test-2,11,C050-R050,0.6939220771969413,0.7585446006756428,8.519278025463706
Train-S,Test-2,11,C075-R025,0.7164278994251699,0.7460754295040039,3.9737979440689797
Train-S,Test-2,11,C100-R000,0.7168262506303235,0.7139852090693738,-0.3979132235320041
Train-S,Test-2,12,C000-R100,0.16643689888624835,0.6383353144746754,73.92641530051971
Train-S,Test-2,12,C025-R075,0.5604454838045109,0.6845874667582986,18.13383811153199
Train-S,Test-2,12,C050-R050,0.6575196284769013,0.689188448936477,4.595088688506834
Train-S,Test-2,12,C075-R025,0.684050884691341,0.7206127379214259,5.07371731112412
Train-S,Test-2,12,C100-R000,0.67852720370523,0.6981024441274868,2.8040641580509877
Train-S,Test-2,13,C000-R100,0.13607833820710413,0.4472657697217442,69.57550802696973
Train-S,Test-2,13,C025-R075,0.441789303159237,0.4847555407328343,8.863485605268718
Train-S,Test-2,13,C050-R050,0.4995426847893725,0.5190540081283938,3.759016024050214
Train-S,Test-2,13,C075-R025,0.5284324961792431,0.5788838066244018,8.715274096083503
Train-S,Test-2,13,C100-R000,0.563201044862653,0.6092056488667841,7.551572131628574
Train-S,Test-2,14,C000-R100,0.17983919885510102,0.6585439557327547,72.69139025731458
Train-S,Test-2,14,C025-R075,0.4784886163970554,0.641635891324392,25.426768847139535
Train-S,Test-2,14,C050-R050,0.5656349198608787,0.6508732924095707,13.096000948684598
Train-S,Test-2,14,C075-R025,0.5354892595346606,0.5968426416487485,10.279657958855303
Train-S,Test-2,14,C100-R000,0.5145977466203365,0.5951815602160759,13.539366637381054
Train-S,Test-2,15,C000-R100,0.2093669996881792,0.6900316306170627,69.65834747300612
Train-S,Test-2,15,C025-R075,0.6067367631452462,0.7180236673253738,15.499057934213994
Train-S,Test-2,15,C050-R050,0.6567053328903791,0.7403656978875327,11.299870487768361
Train-S,Test-2,15,C075-R025,0.6721266764715822,0.7133854452321158,5.783517036447123
Train-S,Test-2,15,C100-R000,0.6438591764900771,0.6884635810297947,6.478832834265382
Train-S,Test-2,16,C000-R100,0.15970700438626817,0.5508506336847158,71.00720329248493
Train-S,Test-2,16,C025-R075,0.5236844677244593,0.5840713911758548,10.338962730193705
Train-S,Test-2,16,C050-R050,0.5995292827246171,0.6357757902149395,5.7011462292498285
Train-S,Test-2,16,C075-R025,0.6468570388370697,0.6504080196221392,0.545962023520639
Train-S,Test-2,16,C100-R000,0.6363018347051556,0.639455877873261,0.49323859194090314
Train-S,Test-2,17,C000-R100,0.24067469707094538,0.6120643104959614,60.678201139366486
Train-S,Test-2,17,C025-R075,0.5889190133132347,0.6910718791823386,14.781800409816842
Train-S,Test-2,17,C050-R050,0.709886593865343,0.7417701151889587,4.298302219346447
Train-S,Test-2,17,C075-R025,0.7657375588051153,0.7898164093115408,3.0486642493809875
Train-S,Test-2,17,C100-R000,0.8221352228021681,0.8220143283568692,-0.014707097081945484
Train-S,Test-2,18,C000-R100,0.12188921835315474,0.7206821695613775,83.08696627983193
Train-S,Test-2,18,C025-R075,0.548152259500824,0.7416014201148439,26.08532769315119
Train-S,Test-2,18,C050-R050,0.7029729356475799,0.7558793117662814,6.999315273634613
Train-S,Test-2,18,C075-R025,0.7004753827553184,0.7407362469045795,5.435249634064074
Train-S,Test-2,18,C100-R000,0.6825187437460754,0.7078484757432295,3.578411604342066
Train-S,Test-2,19,C000-R100,0.1239580998697168,0.7054256159684175,82.42789926198732
Train-S,Test-2,19,C025-R075,0.5741673367853214,0.7427395778085133,22.69600894576965
Train-S,Test-2,19,C050-R050,0.7204614717794731,0.765962237306434,5.940340569134049
Train-S,Test-2,19,C075-R025,0.7492118520935732,0.7938283251792391,5.620418378947598
Train-S,Test-2,19,C100-R000,0.7363935793088835,0.7679951438031529,4.114813062199429
Train-S,Test-2,20,C000-R100,0.19768052011327755,0.6448107810560811,69.34286368638047
Train-S,Test-2,20,C025-R075,0.5232916696993807,0.6614655129515868,20.889047206051274
Train-S,Test-2,20,C050-R050,0.601413472764852,0.6836914770071522,12.034376178341539
Train-S,Test-2,20,C075-R025,0.6163750121915662,0.7075552879068473,12.886664444981912
Train-S,Test-2,20,C100-R000,0.6051809682856591,0.700020783984794,13.548142836455401
Train-S,Test-2,21,C000-R100,0.15689880527069952,0.7929021429950014,80.21208459873104
Train-S,Test-2,21,C025-R075,0.583188481389438,0.7993491966153458,27.042088256445236
Train-S,Test-2,21,C050-R050,0.7360606042311691,0.7840394521505658,6.119443069834561
Train-S,Test-2,21,C075-R025,0.7130337107666307,0.7519189767119459,5.17147021815514
Train-S,Test-2,21,C100-R000,0.6749745370361543,0.7012069909675137,3.7410428403122906
Train-S,Test-2,22,C000-R100,0.14003952537479605,0.6895257734128014,79.69045817074078
Train-S,Test-2,22,C025-R075,0.5960698805642783,0.7328473619336737,18.66384304208963
Train-S,Test-2,22,C050-R050,0.7173394227200841,0.762465469383168,5.918438076886376
Train-S,Test-2,22,C075-R025,0.736822572163074,0.7533451459333357,2.193227614122541
Train-S,Test-2,22,C100-R000,0.7339082699240024,0.7752976662981208,5.3385168269296965
Train-S,Test-2,23,C000-R100,0.18695681118881316,0.726584300709819,74.26908192123472
Train-S,Test-2,23,C025-R075,0.4920558910629329,0.7374950002873799,33.28010483173536
Train-S,Test-2,23,C050-R050,0.6339930622346207,0.7346072637761919,13.696325438489632
Train-S,Test-2,23,C075-R025,0.6330012352592552,0.673536004346691,6.018203752411614
Train-S,Test-2,23,C100-R000,0.6090064595347245,0.6783650855195381,10.224380273299888
Train-S,Test-2,24,C000-R100,0.23612317452479692,0.7461033900635173,68.35248604021284
Train-S,Test-2,24,C025-R075,0.6222928993600582,0.7723894659248535,19.432756813309304
Train-S,Test-2,24,C050-R050,0.7451858917168837,0.7765396630714702,4.0376265174366
Train-S,Test-2,24,C075-R025,0.7656090536407677,0.7906445163962652,3.1664625803778947
Train-S,Test-2,24,C100-R000,0.7430148822999162,0.7473283684354465,0.5771875279618642
Train-S,Test-2,25,C000-R100,0.23618264679251366,0.775122834123315,69.52964918655213
Train-S,Test-2,25,C025-R075,0.5750052606395392,0.7661746810213738,24.95115345328171
Train-S,Test-2,25,C050-R050,0.7002707019976651,0.7616618368907101,8.060156347554273
Train-S,Test-2,25,C075-R025,0.7227650978723412,0.823289889002153,12.210133085886707
Train-S,Test-2,25,C100-R000,0.6777324278732061,0.7463880340272525,9.198379800330459
Train-S,Test-2,26,C000-R100,0.16299613753160735,0.6466967901515593,74.79558581179788
Train-S,Test-2,26,C025-R075,0.5218647629413229,0.6469723646992528,19.33739500853125
Train-S,Test-2,26,C050-R050,0.6137071870208543,0.6418835463183631,4.38963725727499
Train-S,Test-2,26,C075-R025,0.6181810661851266,0.6501066589905605,4.9108238415840475
Train-S,Test-2,26,C100-R000,0.5827470104232507,0.5989753746146814,2.7093541536445205
Train-S,Test-2,27,C000-R100,0.15958833563064428,0.7792565078805819,79.52043595186751
Train-S,Test-2,27,C025-R075,0.5438647354488304,0.8068739703465289,32.596073806265395
Train-S,Test-2,27,C050-R050,0.6837801603081726,0.7660490086921415,10.739371430611829
Train-S,Test-2,27,C075-R025,0.660865556784641,0.7446358173286018,11.24982959381253
Train-S,Test-2,27,C100-R000,0.6283499019324985,0.6967708588605669,9.819721370086794
Train-S,Test-2,28,C000-R100,0.11121895927828503,0.6117151598531133,81.81850531463185
Train-S,Test-2,28,C025-R075,0.4897809811700548,0.615893767809519,20.47638622614993
Train-S,Test-2,28,C050-R050,0.5902272019899345,0.6179452594894513,4.485519886084666
Train-S,Test-2,28,C075-R025,0.5918830121269235,0.6014773781751006,1.5951333161168375
Train-S,Test-2,28,C100-R000,0.5700049815576671,0.5882129208499047,3.095467414406522
Train-S,Test-2,29,C000-R100,0.16951712231045793,0.4933611357476631,65.64035753372353
Train-S,Test-2,29,C025-R075,0.49718457422859874,0.5504323361622545,9.67380701230452
Train-S,Test-2,29,C050-R050,0.5031414450378664,0.581982625437812,13.546998991702752
Train-S,Test-2,29,C075-R025,0.5289853461316223,0.6049944304177965,12.563600665494384
Train-S,Test-2,29,C100-R000,0.5341055680370862,0.6395112405894315,16.482223589251365
Train-S,Test-2,30,C000-R100,0.1361452710353097,0.8031690810168267,83.04899002549409
Train-S,Test-2,30,C025-R075,0.5533892055141326,0.794040280766274,30.3071621278338
Train-S,Test-2,30,C050-R050,0.7128055801032717,0.7895568624052003,9.720804916839528
Train-S,Test-2,30,C075-R025,0.6935235853226177,0.7566186125608844,8.339079450439698
Train-S,Test-2,30,C100-R000,0.6474997676643651,0.6685654944183806,3.1508845326128707
Train-S,Test-2,31,C000-R100,0.18849943811830158,0.76725935729691,75.43210958255449
Train-S,Test-2,31,C025-R075,0.5575237049675261,0.7378696210059904,24.441433947719084
Train-S,Test-2,31,C050-R050,0.6526318029059729,0.6998463537504217,6.746416637227548
Train-S,Test-2,31,C075-R025,0.6171699331787824,0.6646503910324311,7.143674102093751
Train-S,Test-2,31,C100-R000,0.5420715478122518,0.54723231576025,0.9430671031970359
Train-S,Test-2,32,C000-R100,0.2993946933786701,0.7581977928806912,60.51232327633769
Train-S,Test-2,32,C025-R075,0.7098706191454052,0.7809578663213627,9.10257137312773
Train-S,Test-2,32,C050-R050,0.7771114264250768,0.7856830349159143,1.0909753819178296
Train-S,Test-2,32,C075-R025,0.786263626836921,0.7913851652368872,0.647161284408606
Train-S,Test-2,32,C100-R000,0.7636049895376452,0.7741362474113083,1.3603881627916665
Train-S,Test-2,33,C000-R100,0.19358545546050873,0.7829041422974062,75.2734153516625
Train-S,Test-2,33,C025-R075,0.580275723494971,0.794013620116584,26.918668799438244
Train-S,Test-2,33,C050-R050,0.653231044346986,0.820504497751656,20.3866589230202
Train-S,Test-2,33,C075-R025,0.5896466200927153,0.802004525678416,26.478392426285502
Train-S,Test-2,33,C100-R000,0.5106427110804411,0.7461840623935853,31.566119297373113
Train-S,Test-2,34,C000-R100,0.14933645946864668,0.6616245216990221,77.42882033979676
Train-S,Test-2,34,C025-R075,0.552310730868067,0.7167829974994907,22.945893974213657
Train-S,Test-2,34,C050-R050,0.7165287465277581,0.7527342629489873,4.809866934897688
Train-S,Test-2,34,C075-R025,0.753434413116327,0.77979033578957,3.3798729560499856
Train-S,Test-2,34,C100-R000,0.7797996750806018,0.8078648921496425,3.4739988507684982
Train-S,Test-2,35,C000-R100,0.18068658419359693,0.7836253078717781,76.9422219549905
Train-S,Test-2,35,C025-R075,0.544645489886392,0.7904948341693939,31.1006895498977
Train-S,Test-2,35,C050-R050,0.662755693177989,0.7665677838967353,13.542454157287006
Train-S,Test-2,35,C075-R025,0.697970919706278,0.7322756173331698,4.684670199975251
Train-S,Test-2,35,C100-R000,0.6686823008149467,0.7378452431349266,9.373638030940365
Train-S,Test-2,36,C000-R100,0.1863201752425768,0.6588878270073671,71.72201889222436
Train-S,Test-2,36,C025-R075,0.5308066485253825,0.7065906736660242,24.877773184949717
Train-S,Test-2,36,C050-R050,0.6373334346410168,0.7237017370596684,11.934240032303626
Train-S,Test-2,36,C075-R025,0.6425948230736357,0.706125348738697,8.997060617996725
Train-S,Test-2,36,C100-R000,0.649556626293961,0.757894574519062,14.29459345237417
Train-S,Test-2,37,C000-R100,0.23975517580586703,0.8158629300267383,70.61330194301027
Train-S,Test-2,37,C025-R075,0.6640032709985412,0.8450302091521227,21.422540424349844
Train-S,Test-2,37,C050-R050,0.7797912496178059,0.7698864753480604,-1.28652399891394
Train-S,Test-2,37,C075-R025,0.7348332859152023,0.7674612968637051,4.251421026941681
Train-S,Test-2,37,C100-R000,0.7044120422099844,0.7691829006366836,8.420735610878209
Train-S,Test-2,38,C000-R100,0.1981568600551138,0.8754439492459749,77.36498604784607
Train-S,Test-2,38,C025-R075,0.6813379950904666,0.926310003771281,26.446007026099387
Train-S,Test-2,38,C050-R050,0.8705436042022919,0.9245705854399785,5.843467452728508
Train-S,Test-2,38,C075-R025,0.9035947443868754,0.9216858433207751,1.9628270375422756
Train-S,Test-2,38,C100-R000,0.9007680366194931,0.9474862740437625,4.930756117962672
Train-S,Test-2,39,C000-R100,0.16086817214868554,0.6423335904580489,74.95566563256169
Train-S,Test-2,39,C025-R075,0.494239593659396,0.6486377126876263,23.80344466689774
Train-S,Test-2,39,C050-R050,0.5886980096137518,0.6184717785755315,4.814086914419084
Train-S,Test-2,39,C075-R025,0.5816824333780759,0.6257039422719896,7.035517266211786
Train-S,Test-2,39,C100-R000,0.5464514080661483,0.6110431620830062,10.570735101047337
Train-S,Test-2,40,C000-R100,0.1825015502231435,0.7937890139350355,77.00880876160883
Train-S,Test-2,40,C025-R075,0.5676934994912908,0.7919971078588057,28.32126609324727
Train-S,Test-2,40,C050-R050,0.7154975189986758,0.7997636645822189,10.536380847904885
Train-S,Test-2,40,C075-R025,0.7315043217656837,0.7734970343867706,5.428942937625975
Train-S,Test-2,40,C100-R000,0.691395386293244,0.760971665470786,9.143084077184081
Train-S,Test-2,41,C000-R100,0.15746505055918256,0.6213903458228466,74.65923768888509
Train-S,Test-2,41,C025-R075,0.459573958275804,0.6921764779169063,33.604510852653604
Train-S,Test-2,41,C050-R050,0.5833728966612283,0.6920776726881191,15.707019647761136
Train-S,Test-2,41,C075-R025,0.5772538180085146,0.7031093522393798,17.899852111199984
Train-S,Test-2,41,C100-R000,0.5770236681661974,0.7258159814582191,20.500005110535966
Train-S,Test-2,42,C000-R100,0.19272490061653114,0.5703155561477278,66.20732179947588
Train-S,Test-2,42,C025-R075,0.5161601972742608,0.6030673864249146,14.410858737670159
Train-S,Test-2,42,C050-R050,0.598455941413556,0.6308871046440886,5.140565244050834
Train-S,Test-2,42,C075-R025,0.6103266918446929,0.6392038745181079,4.5176795424128695
Train-S,Test-2,42,C100-R000,0.6206035753460529,0.6478801634559304,4.2101286084109
Train-S,Test-2,43,C000-R100,0.19112985268238125,0.6351562485682819,69.90821500800617
Train-S,Test-2,43,C025-R075,0.449917232110052,0.6518647434510991,30.97997143884444
Train-S,Test-2,43,C050-R050,0.5864865289473558,0.6486385768490094,9.581922833448962
Train-S,Test-2,43,C075-R025,0.5648998411686047,0.6216161169414476,9.12400342061678
Train-S,Test-2,43,C100-R000,0.5610693956410255,0.605702986717701,7.368890703105897
Train-S,Test-2,44,C000-R100,0.21876514422217364,0.6917064470901009,68.37312343372194
Train-S,Test-2,44,C025-R075,0.57768393790248,0.7450856580962609,22.46744630966358
Train-S,Test-2,44,C050-R050,0.6560531988711119,0.7834043852784713,16.25612375939034
Train-S,Test-2,44,C075-R025,0.6752224217899957,0.7676128863188804,12.036075237343526
Train-S,Test-2,44,C100-R000,0.6722754438473398,0.728652386603088,7.7371520072242355
Train-S,Test-2,45,C000-R100,0.2670318849372959,0.7860934931891336,66.03051834789221
Train-S,Test-2,45,C025-R075,0.7102241279290271,0.852750753728853,16.7137496128376
Train-S,Test-2,45,C050-R050,0.8501371109238866,0.8873091924599565,4.18930423035683
Train-S,Test-2,45,C075-R025,0.8144036067431015,0.9100404848017436,10.50907950314727
Train-S,Test-2,45,C100-R000,0.7831168424145002,0.8354388023370344,6.262811803350542
Train-S,Test-2,46,C000-R100,0.16861462183493767,0.7414061512179656,77.25745577401248
Train-S,Test-2,46,C025-R075,0.5006312948615913,0.7387783407596048,32.23525010941076
Train-S,Test-2,46,C050-R050,0.6406348219391874,0.7312442942196927,12.391135629604364
Train-S,Test-2,46,C075-R025,0.6212601280962498,0.718173685056453,13.49444556055896
Train-S,Test-2,46,C100-R000,0.561220880178588,0.6850762778725623,18.079066768826856
Train-S,Test-2,47,C000-R100,0.19997821326517418,0.7281337544701666,72.53551122476252
Train-S,Test-2,47,C025-R075,0.548834479820341,0.6881659022660728,20.24677799160422
Train-S,Test-2,47,C050-R050,0.6492112958542579,0.6613049713416596,1.8287591975705213
Train-S,Test-2,47,C075-R025,0.5846421347449193,0.6193948851488605,5.6107583767968965
Train-S,Test-2,47,C100-R000,0.5334187019455618,0.5806596391913359,8.135736334553032
Train-S,Test-2,48,C000-R100,0.1985973953871408,0.6923369015259295,71.31491981007704
Train-S,Test-2,48,C025-R075,0.574829284820381,0.7586403171351476,24.22900921070105
Train-S,Test-2,48,C050-R050,0.6829760856838641,0.7635416848033548,10.551565254782366
Train-S,Test-2,48,C075-R025,0.7042752335880177,0.780079102683911,9.71745927241037
Train-S,Test-2,48,C100-R000,0.6816211577865771,0.7872934269683455,13.422221698037518
Train-S,Test-2,49,C000-R100,0.192478762230838,0.663331269587431,70.98301089430728
Train-S,Test-2,49,C025-R075,0.51221493722738,0.7075430478776354,27.6065337983557
Train-S,Test-2,49,C050-R050,0.6101681095280536,0.6626244818483121,7.916455512470315
Train-S,Test-2,49,C075-R025,0.5841513234488476,0.6606545613035788,11.579915183477718
Train-S,Test-2,49,C100-R000,0.5736548441584507,0.6559176612636898,12.541637763915626
Train-S,Test-3,0,C000-R100,0.2122200938643327,0.5429210608211509,60.91142724444018
Train-S,Test-3,0,C025-R075,0.469631796918323,0.6384211685189745,26.438561238846965
Train-S,Test-3,0,C050-R050,0.550084872041955,0.6413980159139028,14.236580345799679
Train-S,Test-3,0,C075-R025,0.5770618594471196,0.6804872363774037,15.198724002653229
Train-S,Test-3,0,C100-R000,0.5779570157035502,0.6719041712235209,13.98222537432611
Train-S,Test-3,1,C000-R100,0.2120551667958748,0.5268808072281292,59.75272511605097
Train-S,Test-3,1,C025-R075,0.4610429007296602,0.6179867383993322,25.395987958605286
Train-S,Test-3,1,C050-R050,0.5540838872084736,0.6649989230956251,16.67897977500969
Train-S,Test-3,1,C075-R025,0.5789220537481259,0.7170347695867089,19.261648346312363
Train-S,Test-3,1,C100-R000,0.5854805177397173,0.7186579870040618,18.53141155774726
Train-S,Test-3,2,C000-R100,0.23976248510496342,0.5657112049341043,57.61751172439802
Train-S,Test-3,2,C025-R075,0.47473801302965324,0.5955061106386678,20.279909047363642
Train-S,Test-3,2,C050-R050,0.5408206003118398,0.7029301611839148,23.061972557706294
Train-S,Test-3,2,C075-R025,0.6176489931209671,0.718785143636366,14.07042861288794
Train-S,Test-3,2,C100-R000,0.5822504857522531,0.685761812425813,15.094355619978172
Train-S,Test-3,3,C000-R100,0.2090342548421119,0.5118109447778667,59.157916223765824
Train-S,Test-3,3,C025-R075,0.4816438875412626,0.6219438962839005,22.558306236451067
Train-S,Test-3,3,C050-R050,0.5520240345890391,0.6632482711376334,16.769623290207363
Train-S,Test-3,3,C075-R025,0.5879270908934031,0.6685990427259867,12.065819224579046
Train-S,Test-3,3,C100-R000,0.5636590933188514,0.6731461147816554,16.264971164294348
Train-S,Test-3,4,C000-R100,0.26577283508607963,0.632678816552248,57.992455550448874
Train-S,Test-3,4,C025-R075,0.5377298587920253,0.6837353636987863,21.354095847393154
Train-S,Test-3,4,C050-R050,0.6237367431559052,0.746808578792827,16.479702983040223
Train-S,Test-3,4,C075-R025,0.6555859723313439,0.7289776217352907,10.067750671034602
Train-S,Test-3,4,C100-R000,0.6753859527813791,0.7082742310326005,4.643438488969611
Train-S,Test-3,5,C000-R100,0.20974268984592145,0.5960806035865387,64.81303223357257
Train-S,Test-3,5,C025-R075,0.4854750719146133,0.639004801780938,24.026381247594657
Train-S,Test-3,5,C050-R050,0.5594383056683968,0.6751114174691873,17.133929127493975
Train-S,Test-3,5,C075-R025,0.5851914548948556,0.6905453622014327,15.256623688082247
Train-S,Test-3,5,C100-R000,0.6086221992197839,0.733540138533531,17.029462022825207
Train-S,Test-3,6,C000-R100,0.2434291249241863,0.5900634911301577,58.74526579200099
Train-S,Test-3,6,C025-R075,0.5040075680901949,0.6398986051235461,21.236338998912895
Train-S,Test-3,6,C050-R050,0.5497371679847657,0.6480150290130436,15.165984834944277
Train-S,Test-3,6,C075-R025,0.5690888760767678,0.7048902229133801,19.265602277093876
Train-S,Test-3,6,C100-R000,0.5626631416709831,0.6956919326064153,19.121795826643954
Train-S,Test-3,7,C000-R100,0.23311875493203282,0.5783077138945587,59.68949586334988
Train-S,Test-3,7,C025-R075,0.5002041574778516,0.6525918994691507,23.351154391474758
Train-S,Test-3,7,C050-R050,0.5824676881517876,0.6931418767492467,15.967032480638435
Train-S,Test-3,7,C075-R025,0.6235248934681251,0.6704295173222086,6.996205065884813
Train-S,Test-3,7,C100-R000,0.5850263199676914,0.7106373147078222,17.67582311544893
Train-S,Test-3,8,C000-R100,0.2217678912968627,0.5990632438284922,62.980888314965064
Train-S,Test-3,8,C025-R075,0.468044880564259,0.6366158429776244,26.479228293300622
Train-S,Test-3,8,C050-R050,0.55694146101817,0.7241681652262019,23.092247386461235
Train-S,Test-3,8,C075-R025,0.5961671317345828,0.6954529316254838,14.276422655784927
Train-S,Test-3,8,C100-R000,0.6233500601326084,0.7046628922141361,11.539252737721574
Train-S,Test-3,9,C000-R100,0.20640797324389623,0.5475687878485207,62.3046496030382
Train-S,Test-3,9,C025-R075,0.4887449608181192,0.6087020244373051,19.70702557299302
Train-S,Test-3,9,C050-R050,0.5395332369339599,0.6573613324049218,17.924403164982945
Train-S,Test-3,9,C075-R025,0.581905761029485,0.6948248112724662,16.251441861465356
Train-S,Test-3,9,C100-R000,0.5699922253513497,0.7081888450071997,19.51409156330964
Train-S,Test-3,10,C000-R100,0.2694598404779088,0.6416824693135584,58.00729280228519
Train-S,Test-3,10,C025-R075,0.528405261357374,0.7078556286396712,25.35126656083216
Train-S,Test-3,10,C050-R050,0.6160672446907619,0.7031673194043894,12.386820648519997
Train-S,Test-3,10,C075-R025,0.6286593534575243,0.7429707773074735,15.38572274191104
Train-S,Test-3,10,C100-R000,0.6360614719447745,0.6824376778265769,6.795669024239855
Train-S,Test-3,11,C000-R100,0.21683333550690279,0.561715301696526,61.39800093534753
Train-S,Test-3,11,C025-R075,0.46346719994070656,0.7107942462557587,34.79587062189846
Train-S,Test-3,11,C050-R050,0.5168421714062427,0.7007997796440911,26.24966696354747
Train-S,Test-3,11,C075-R025,0.517730063915454,0.7554864005393972,31.47063090138903
Train-S,Test-3,11,C100-R000,0.5146042302257238,0.7604198211173357,32.32629977088428
Train-S,Test-3,12,C000-R100,0.2365442824693418,0.6122786739840456,61.36656517363767
Train-S,Test-3,12,C025-R075,0.5159401908112083,0.6637392802416907,22.267642405714415
Train-S,Test-3,12,C050-R050,0.5824847431398742,0.6877797685177143,15.309410104453825
Train-S,Test-3,12,C075-R025,0.5770682118795499,0.7224270294447507,20.120899639777033
Train-S,Test-3,12,C100-R000,0.5450445462988346,0.7531281074552064,27.629238518195653
Train-S,Test-3,13,C000-R100,0.21204244624282154,0.5446426302285295,61.067600207157945
Train-S,Test-3,13,C025-R075,0.48358786303896945,0.6311247899246512,23.376823290889252
Train-S,Test-3,13,C050-R050,0.5793054329628576,0.6783730719122585,14.603710414114781
Train-S,Test-3,13,C075-R025,0.6489008840908591,0.7328487899191601,11.455010499172857
Train-S,Test-3,13,C100-R000,0.6724295798094589,0.7547376345421831,10.905518814183884
Train-S,Test-3,14,C000-R100,0.20487503416053754,0.4643318922189857,55.877458000684676
Train-S,Test-3,14,C025-R075,0.4090055654671689,0.5738646056436671,28.727863428967964
Train-S,Test-3,14,C050-R050,0.47735427294431637,0.6347809110427753,24.800153148879208
Train-S,Test-3,14,C075-R025,0.4846174763062366,0.6789635435661534,28.62393262518094
Train-S,Test-3,14,C100-R000,0.5132835205182449,0.7119186497818845,27.901380210294647
Train-S,Test-3,15,C000-R100,0.22827774977824844,0.619268106668452,63.13749290168671
Train-S,Test-3,15,C025-R075,0.52464409368762,0.6673819365618128,21.387729432645862
Train-S,Test-3,15,C050-R050,0.5895205267107256,0.7302114585974532,19.267149293570156
Train-S,Test-3,15,C075-R025,0.5980906382393893,0.6910884576477058,13.456717208801027
Train-S,Test-3,15,C100-R000,0.5906126010127787,0.6711319175299156,11.997539442541534
Train-S,Test-3,16,C000-R100,0.2236168765144065,0.49879211015557007,55.16832123814833
Train-S,Test-3,16,C025-R075,0.4227199280398278,0.5965286116238131,29.136688533825723
Train-S,Test-3,16,C050-R050,0.4917360114042211,0.6271263608287644,21.58900628026883
Train-S,Test-3,16,C075-R025,0.5569676526417761,0.6518181795336627,14.551684790342392
Train-S,Test-3,16,C100-R000,0.5818224201919152,0.7241355049371124,19.652825165306098
Train-S,Test-3,17,C000-R100,0.22692330266427777,0.6019703774007951,62.30324428187086
Train-S,Test-3,17,C025-R075,0.5045559140474348,0.6332257882683346,20.3197463850564
Train-S,Test-3,17,C050-R050,0.5439670050509192,0.6658248742246193,18.301789838598122
Train-S,Test-3,17,C075-R025,0.6051567385528523,0.6800913095696298,11.018310330152136
Train-S,Test-3,17,C100-R000,0.5935229824013536,0.6961217320185771,14.738621838412232
Train-S,Test-3,18,C000-R100,0.21071758374738817,0.4838702263379053,56.451632632540615
Train-S,Test-3,18,C025-R075,0.4247742203144182,0.5648313240464363,24.79627063326673
Train-S,Test-3,18,C050-R050,0.5247329318264262,0.622815738681696,15.748286493671484
Train-S,Test-3,18,C075-R025,0.5193295474231371,0.6347739021280902,18.186688885274574
Train-S,Test-3,18,C100-R000,0.5640810178024754,0.6565465732987593,14.083624720132038
Train-S,Test-3,19,C000-R100,0.2638516301211142,0.8267876010733554,68.08713268334266
Train-S,Test-3,19,C025-R075,0.5660824330902526,0.7934937898552797,28.65950051184436
