hypothesis_id,metric_name,metric_value,metric_se,component,pct_share,source_table,source_figure,script,notes
G-Train-S,relative_ga_improvement_percent.Train-S.Test-4,27.58129421,0.3371758056,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; positive means lower PPO J
G-Train-S,technical_failure_instances.Train-S.Test-4,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,infeasible_instances.Train-S.Test-4,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,missing_instances.Train-S.Test-4,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,incomplete_macro_instances.Train-S.Test-4,0,,Train-S,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,macro_j.Train-L.Test-1,0.6373921533,0.01385728279,Train-L,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-L,two_model_relative_gap_percent.Train-L.Test-1,1.39208842,,Train-L,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,descriptive comparison of two fixed models; not strict generalization loss
G-Train-L,strict_feasible_percent.Train-L.Test-1,100,0,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-L,terminal_clear_percent.Train-L.Test-1,100,0,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-L,inference_seconds.Train-L.Test-1,22.01884453,0.03149740355,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
G-Train-L,relative_ga_improvement_percent.Train-L.Test-1,19.84658926,0.9295725157,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; positive means lower PPO J
G-Train-L,technical_failure_instances.Train-L.Test-1,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,infeasible_instances.Train-L.Test-1,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,missing_instances.Train-L.Test-1,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,incomplete_macro_instances.Train-L.Test-1,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,macro_j.Train-L.Test-2,0.5548855359,0.008280848146,Train-L,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-L,two_model_relative_gap_percent.Train-L.Test-2,1.014424307,,Train-L,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,descriptive comparison of two fixed models; not strict generalization loss
G-Train-L,strict_feasible_percent.Train-L.Test-2,100,0,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-L,terminal_clear_percent.Train-L.Test-2,100,0,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-L,inference_seconds.Train-L.Test-2,21.97947439,0.07299093681,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
G-Train-L,relative_ga_improvement_percent.Train-L.Test-2,23.51045185,0.6296938059,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; positive means lower PPO J
G-Train-L,technical_failure_instances.Train-L.Test-2,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,infeasible_instances.Train-L.Test-2,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,missing_instances.Train-L.Test-2,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,incomplete_macro_instances.Train-L.Test-2,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,macro_j.Train-L.Test-3,0.4901366154,0.004207408966,Train-L,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-L,two_model_relative_gap_percent.Train-L.Test-3,0.8060343529,,Train-L,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,descriptive comparison of two fixed models; not strict generalization loss
G-Train-L,strict_feasible_percent.Train-L.Test-3,100,0,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-L,terminal_clear_percent.Train-L.Test-3,100,0,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-L,inference_seconds.Train-L.Test-3,22.22973718,0.1490731449,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
G-Train-L,relative_ga_improvement_percent.Train-L.Test-3,27.41657198,0.3114972874,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; positive means lower PPO J
G-Train-L,technical_failure_instances.Train-L.Test-3,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,infeasible_instances.Train-L.Test-3,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,missing_instances.Train-L.Test-3,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,incomplete_macro_instances.Train-L.Test-3,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,macro_j.Train-L.Test-4,0.5594434526,0.00393385159,Train-L,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-L,two_model_relative_gap_percent.Train-L.Test-4,1.295684096,,Train-L,,table6_generalization_matrix.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,descriptive comparison of two fixed models; not strict generalization loss
G-Train-L,strict_feasible_percent.Train-L.Test-4,100,0,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-L,terminal_clear_percent.Train-L.Test-4,100,0,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only
G-Train-L,inference_seconds.Train-L.Test-4,36.90647304,0.2611487027,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; 并发条件下求解段观测时间(runtime_seconds); 纳入最终时间口径批次=3，整批墙钟合计=18914.641s：batch1[methods=ppo; models=all; scales=all; workers=4; 该方法完成数=60; 整批墙钟=172.543s; max_cells=60; concurrent_ppo=true]；batch2[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=120; 整批墙钟=334.695s; max_cells=120; concurrent_ppo=true]；batch3[methods=ppo; models=all; scales=all; workers=8; 该方法完成数=5820; 整批墙钟=18407.403s; concurrent_ppo=true]；已排除superseded_for_timing历史批次=0，整批墙钟合计=0.000s：无
G-Train-L,relative_ga_improvement_percent.Train-L.Test-4,26.58926161,0.2193643597,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; positive means lower PPO J
G-Train-L,technical_failure_instances.Train-L.Test-4,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,infeasible_instances.Train-L.Test-4,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,missing_instances.Train-L.Test-4,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-L,incomplete_macro_instances.Train-L.Test-4,0,,Train-L,,table7_generalization_operational.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,preferences averaged within each independent instance; primary fields only; diagnostic instance count
G-Train-S,one_time_training_seconds.Train-S,778.8089902,,Train-S,,table3_small_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,one training run; excluded from per-instance inference time
G-Train-L,one_time_training_seconds.Train-L,1233.16141,,Train-L,,table4_large_scale.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,one training run; excluded from per-instance inference time
E1,cost_mean.Heuristic.C100-R000,1561.16565,37.56649233,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E1,risk_mean.Heuristic.C100-R000,11.77588257,0.5356908156,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E1,j_mean.Heuristic.C100-R000,1,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E1,strict_feasible_percent.Heuristic.C100-R000,100,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E1,initialization_seconds.Heuristic.C100-R000,0.000151928009,2.676216896e-06,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,测试集锁定阶段初始解构造时间(initialization_seconds)；不属于evaluation求解段且不绑定启发式evaluation并发批次
E1,heuristic_gap_percent.C100-R000,28.80084927,3.067331019,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,MILP-optimal references only
E1,cost_mean.Heuristic.C075-R025,1561.16565,37.56649233,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E1,risk_mean.Heuristic.C075-R025,11.77588257,0.5356908156,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E1,j_mean.Heuristic.C075-R025,1,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E1,strict_feasible_percent.Heuristic.C075-R025,100,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E1,initialization_seconds.Heuristic.C075-R025,0.000151928009,2.676216896e-06,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,测试集锁定阶段初始解构造时间(initialization_seconds)；不属于evaluation求解段且不绑定启发式evaluation并发批次
E1,heuristic_gap_percent.C075-R025,32.09221163,3.026119536,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,MILP-optimal references only
E1,cost_mean.Heuristic.C050-R050,1561.16565,37.56649233,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E1,risk_mean.Heuristic.C050-R050,11.77588257,0.5356908156,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E1,j_mean.Heuristic.C050-R050,1,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E1,strict_feasible_percent.Heuristic.C050-R050,100,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E1,initialization_seconds.Heuristic.C050-R050,0.000151928009,2.676216896e-06,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,测试集锁定阶段初始解构造时间(initialization_seconds)；不属于evaluation求解段且不绑定启发式evaluation并发批次
E1,heuristic_gap_percent.C050-R050,42.64721635,5.323517614,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,MILP-optimal references only
E1,cost_mean.Heuristic.C025-R075,1561.16565,37.56649233,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E1,risk_mean.Heuristic.C025-R075,11.77588257,0.5356908156,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E1,j_mean.Heuristic.C025-R075,1,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E1,strict_feasible_percent.Heuristic.C025-R075,100,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E1,initialization_seconds.Heuristic.C025-R075,0.000151928009,2.676216896e-06,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,测试集锁定阶段初始解构造时间(initialization_seconds)；不属于evaluation求解段且不绑定启发式evaluation并发批次
E1,heuristic_gap_percent.C025-R075,40.10016906,10.47641672,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,MILP-optimal references only
E1,cost_mean.Heuristic.C000-R100,1561.16565,37.56649233,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E1,risk_mean.Heuristic.C000-R100,11.77588257,0.5356908156,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E1,j_mean.Heuristic.C000-R100,1,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E1,strict_feasible_percent.Heuristic.C000-R100,100,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E1,initialization_seconds.Heuristic.C000-R100,0.000151928009,2.676216896e-06,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,测试集锁定阶段初始解构造时间(initialization_seconds)；不属于evaluation求解段且不绑定启发式evaluation并发批次
E1,heuristic_gap_percent.C000-R100,210.2548188,96.46983617,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,MILP-optimal references only
E1,cost_mean.MILP.C100-R000,1222.754157,24.13248344,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E1,risk_mean.MILP.C100-R000,9.475783362,0.3577280816,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E1,j_mean.MILP.C100-R000,0.7972241937,0.01807814658,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E1,strict_feasible_percent.MILP.C100-R000,100,0,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E1,cost_mean.MILP.C075-R025,1243.777267,24.48814805,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E1,risk_mean.MILP.C075-R025,7.698220129,0.3171885328,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E1,j_mean.MILP.C075-R025,0.7777445949,0.01670752637,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E1,strict_feasible_percent.MILP.C075-R025,100,0,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E1,cost_mean.MILP.C050-R050,1443.436818,31.95162016,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E1,risk_mean.MILP.C050-R050,5.740618854,0.3669863457,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E1,j_mean.MILP.C050-R050,0.7168968223,0.01705918075,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E1,strict_feasible_percent.MILP.C050-R050,100,0,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E1,cost_mean.MILP.C025-R075,2063.304986,58.49174198,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E1,risk_mean.MILP.C025-R075,3.371123364,0.2479079058,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E1,j_mean.MILP.C025-R075,0.554844761,0.01751810069,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E1,strict_feasible_percent.MILP.C025-R075,100,0,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E1,cost_mean.MILP.C000-R100,2839.967159,63.22333119,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E1,risk_mean.MILP.C000-R100,2.680519352,0.1869216593,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E1,j_mean.MILP.C000-R100,0.2336066152,0.01363691065,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E1,strict_feasible_percent.MILP.C000-R100,100,0,MILP,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E2,cost_mean.Heuristic.C100-R000,18252.19013,156.5877775,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E2,risk_mean.Heuristic.C100-R000,1347.125494,26.85164175,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E2,j_mean.Heuristic.C100-R000,1,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E2,strict_feasible_percent.Heuristic.C100-R000,100,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E2,initialization_seconds.Heuristic.C100-R000,0.01391365601,0.0004951232871,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,测试集锁定阶段初始解构造时间(initialization_seconds)；不属于evaluation求解段且不绑定启发式evaluation并发批次
E2,cost_mean.Heuristic.C075-R025,18252.19013,156.5877775,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E2,risk_mean.Heuristic.C075-R025,1347.125494,26.85164175,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E2,j_mean.Heuristic.C075-R025,1,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E2,strict_feasible_percent.Heuristic.C075-R025,100,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E2,initialization_seconds.Heuristic.C075-R025,0.01391365601,0.0004951232871,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,测试集锁定阶段初始解构造时间(initialization_seconds)；不属于evaluation求解段且不绑定启发式evaluation并发批次
E2,cost_mean.Heuristic.C050-R050,18252.19013,156.5877775,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E2,risk_mean.Heuristic.C050-R050,1347.125494,26.85164175,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E2,j_mean.Heuristic.C050-R050,1,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E2,strict_feasible_percent.Heuristic.C050-R050,100,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E2,initialization_seconds.Heuristic.C050-R050,0.01391365601,0.0004951232871,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,测试集锁定阶段初始解构造时间(initialization_seconds)；不属于evaluation求解段且不绑定启发式evaluation并发批次
E2,cost_mean.Heuristic.C025-R075,18252.19013,156.5877775,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E2,risk_mean.Heuristic.C025-R075,1347.125494,26.85164175,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E2,j_mean.Heuristic.C025-R075,1,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E2,strict_feasible_percent.Heuristic.C025-R075,100,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E2,initialization_seconds.Heuristic.C025-R075,0.01391365601,0.0004951232871,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,测试集锁定阶段初始解构造时间(initialization_seconds)；不属于evaluation求解段且不绑定启发式evaluation并发批次
E2,cost_mean.Heuristic.C000-R100,18252.19013,156.5877775,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=cost; independent-instance unit; primary fields only
E2,risk_mean.Heuristic.C000-R100,1347.125494,26.85164175,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=risk; independent-instance unit; primary fields only
E2,j_mean.Heuristic.C000-R100,1,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,metric=weighted objective J; independent-instance unit; primary fields only
E2,strict_feasible_percent.Heuristic.C000-R100,100,0,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,independent-instance unit; primary fields only
E2,initialization_seconds.Heuristic.C000-R100,0.01391365601,0.0004951232871,启发式,,appendix_all_methods.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,测试集锁定阶段初始解构造时间(initialization_seconds)；不属于evaluation求解段且不绑定启发式evaluation并发批次
E1,milp_status_count.C100-R000.optimal,50,,MILP,,appendix_milp_status.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,可作为逐实例J*基准（仍按实例配对，不使用本行均值替代）
E1,milp_status_count.C075-R025.optimal,49,,MILP,,appendix_milp_status.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,可作为逐实例J*基准（仍按实例配对，不使用本行均值替代）
E1,milp_status_count.C075-R025.solver_status_1,1,,MILP,,appendix_milp_status.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,仅为非optimal incumbent（若存在）；不得作为J*或Gap分母
E1,milp_status_count.C050-R050.optimal,26,,MILP,,appendix_milp_status.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,可作为逐实例J*基准（仍按实例配对，不使用本行均值替代）
E1,milp_status_count.C050-R050.solver_status_1,24,,MILP,,appendix_milp_status.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,仅为非optimal incumbent（若存在）；不得作为J*或Gap分母
E1,milp_status_count.C025-R075.optimal,2,,MILP,,appendix_milp_status.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,可作为逐实例J*基准（仍按实例配对，不使用本行均值替代）
E1,milp_status_count.C025-R075.solver_status_1,48,,MILP,,appendix_milp_status.csv,,output/supplementary-experiments/scripts/build_paper_tables.py,仅为非optimal incumbent（若存在）；不得作为J*或Gap分母
